Date,Open,High,Low,Close
2015.02.17 00:00,1.53607,1.54013,1.53156,1.53518
2015.02.18 00:00,1.53517,1.54777,1.5341,1.54344
2015.02.19 00:00,1.54345,1.54649,1.5404,1.54134
2015.02.20 00:00,1.54124,1.54333,1.5343,1.53983
2015.02.23 00:00,1.53953,1.54739,1.53321,1.54558
2015.02.24 00:00,1.54554,1.54733,1.54038,1.54515
2015.02.25 00:00,1.54527,1.5538,1.54465,1.55273
2015.02.26 00:00,1.55279,1.55516,1.5394,1.54051
2015.02.27 00:00,1.5405,1.5458,1.5384,1.54365
2015.03.02 00:00,1.54151,1.54281,1.53513,1.53636
2015.03.03 00:00,1.53648,1.5397,1.53442,1.53588
2015.03.04 00:00,1.5359,1.53713,1.52515,1.52638
2015.03.05 00:00,1.5264,1.5269,1.52149,1.52388
2015.03.06 00:00,1.524,1.52554,1.50314,1.50333
2015.03.09 00:00,1.50345,1.51366,1.50328,1.51272
2015.03.10 00:00,1.5127,1.5128,1.50284,1.50534
2015.03.11 00:00,1.50538,1.50959,1.48928,1.49281
2015.03.12 00:00,1.49284,1.5026,1.48495,1.48845
2015.03.13 00:00,1.48842,1.48962,1.46988,1.47397
2015.03.16 00:00,1.47342,1.48529,1.47342,1.48253
2015.03.17 00:00,1.48231,1.48447,1.47236,1.47428
2015.03.18 00:00,1.47433,1.51648,1.46347,1.49574
2015.03.19 00:00,1.4956,1.50094,1.46876,1.47543
2015.03.20 00:00,1.47541,1.4988,1.47215,1.4945
2015.03.23 00:00,1.49723,1.49729,1.48377,1.49535
2015.03.24 00:00,1.49534,1.49835,1.48411,1.48428
2015.03.25 00:00,1.48438,1.49533,1.48303,1.48844
2015.03.26 00:00,1.48841,1.49933,1.48062,1.48499
2015.03.27 00:00,1.48501,1.4921,1.47959,1.487
2015.03.30 00:00,1.48826,1.49003,1.47527,1.48092
2015.03.31 00:00,1.48082,1.4871,1.47545,1.48164
2015.04.01 00:00,1.48174,1.48707,1.4739,1.48224
2015.04.02 00:00,1.48227,1.48678,1.47756,1.48268
2015.04.03 00:00,1.48267,1.49445,1.48095,1.49179
2015.04.06 00:00,1.49179,1.49806,1.48696,1.48785
2015.04.07 00:00,1.4877,1.49197,1.48021,1.48069
2015.04.08 00:00,1.48068,1.49727,1.48066,1.48662
2015.04.09 00:00,1.48651,1.48855,1.46847,1.47111
2015.04.10 00:00,1.47113,1.47241,1.45865,1.4631
2015.04.13 00:00,1.4631,1.46809,1.4565,1.46745
2015.04.14 00:00,1.46748,1.48011,1.46029,1.47798
2015.04.15 00:00,1.47795,1.48533,1.47004,1.48412
2015.04.16 00:00,1.48412,1.4969,1.48114,1.4932
2015.04.17 00:00,1.4932,1.50527,1.49154,1.49595
2015.04.20 00:00,1.49595,1.49831,1.48873,1.49075
2015.04.21 00:00,1.49075,1.49724,1.48557,1.49251
2015.04.22 00:00,1.49251,1.50792,1.49127,1.50399
2015.04.23 00:00,1.50399,1.50696,1.49593,1.50584
2015.04.24 00:00,1.50584,1.51868,1.50268,1.51855
2015.04.27 00:00,1.51747,1.52614,1.51065,1.52341
2015.04.28 00:00,1.52296,1.53424,1.51719,1.53395
2015.04.29 00:00,1.53384,1.54977,1.53274,1.54377
2015.04.30 00:00,1.5437,1.54918,1.53033,1.53524
2015.05.01 00:00,1.53489,1.53965,1.51141,1.51473
2015.05.04 00:00,1.51432,1.51742,1.50897,1.51203
2015.05.05 00:00,1.51202,1.52172,1.50899,1.51807
2015.05.06 00:00,1.5179,1.52898,1.51508,1.52415
2015.05.07 00:00,1.5241,1.52743,1.51647,1.52436
2015.05.08 00:00,1.5247,1.55207,1.5245,1.54426
2015.05.11 00:00,1.54484,1.5612,1.53925,1.55847
2015.05.12 00:00,1.55843,1.57096,1.55565,1.56681
2015.05.13 00:00,1.5668,1.57683,1.56333,1.57436
2015.05.14 00:00,1.5744,1.58139,1.57283,1.57747
2015.05.15 00:00,1.57752,1.58076,1.57005,1.57271
2015.05.18 00:00,1.57384,1.57446,1.56372,1.56515
2015.05.19 00:00,1.56519,1.56689,1.54451,1.55099
2015.05.20 00:00,1.55116,1.5587,1.54718,1.55342
2015.05.21 00:00,1.55339,1.56991,1.55241,1.566
2015.05.22 00:00,1.566,1.56888,1.54595,1.54957
2015.05.25 00:00,1.54759,1.55069,1.54555,1.54675
2015.05.26 00:00,1.54683,1.54747,1.53532,1.53819
2015.05.27 00:00,1.53819,1.54364,1.53006,1.53499
2015.05.28 00:00,1.53529,1.53847,1.52596,1.53119
2015.05.29 00:00,1.53128,1.53413,1.52356,1.52842
2015.06.01 00:00,1.52923,1.53038,1.51695,1.51989
2015.06.02 00:00,1.51949,1.53666,1.51785,1.53424
2015.06.03 00:00,1.53415,1.53743,1.52515,1.53383
2015.06.04 00:00,1.53382,1.54405,1.53039,1.53608
2015.06.05 00:00,1.53592,1.53688,1.51897,1.52711
2015.06.08 00:00,1.52691,1.53632,1.52207,1.53471
2015.06.09 00:00,1.53473,1.53884,1.52567,1.53837
2015.06.10 00:00,1.53847,1.55529,1.53682,1.55285
2015.06.11 00:00,1.55281,1.5533,1.54201,1.55157
2015.06.12 00:00,1.55157,1.55975,1.54663,1.55571
2015.06.15 00:00,1.55485,1.56133,1.5487,1.55995
2015.06.16 00:00,1.56008,1.56536,1.55409,1.56461
2015.06.17 00:00,1.56459,1.58464,1.56252,1.58303
2015.06.18 00:00,1.58299,1.59292,1.58055,1.58769
2015.06.19 00:00,1.58782,1.58959,1.58346,1.5876
2015.06.22 00:00,1.58714,1.59093,1.58047,1.58225
2015.06.23 00:00,1.58225,1.58309,1.57084,1.57286
2015.06.24 00:00,1.57282,1.58021,1.56667,1.57031
2015.06.25 00:00,1.5704,1.57698,1.56762,1.57455
2015.06.26 00:00,1.57468,1.57663,1.57081,1.57455
2015.06.29 00:00,1.5696,1.57878,1.56613,1.57352
2015.06.30 00:00,1.5736,1.57755,1.56924,1.57065
2015.07.01 00:00,1.57036,1.57322,1.5588,1.56146
2015.07.02 00:00,1.56144,1.56394,1.55618,1.56068
2015.07.03 00:00,1.56057,1.56433,1.55556,1.55773
2015.07.06 00:00,1.55417,1.56278,1.55314,1.56016
2015.07.07 00:00,1.56012,1.5609,1.54132,1.54609
2015.07.08 00:00,1.54612,1.54666,1.53297,1.53606
2015.07.09 00:00,1.53602,1.54199,1.53429,1.5379
2015.07.10 00:00,1.5379,1.55501,1.53633,1.55129
2015.07.13 00:00,1.55028,1.55884,1.54806,1.54842
2015.07.14 00:00,1.54844,1.56384,1.54502,1.56348
2015.07.15 00:00,1.56348,1.56744,1.55761,1.56365
2015.07.16 00:00,1.56363,1.565,1.55596,1.56066
2015.07.17 00:00,1.56056,1.56723,1.55527,1.56054
2015.07.20 00:00,1.56002,1.56269,1.5538,1.55595
2015.07.21 00:00,1.55589,1.559,1.55283,1.55528
2015.07.22 00:00,1.55515,1.56459,1.55441,1.56107
2015.07.23 00:00,1.5608,1.56701,1.55006,1.55129
2015.07.24 00:00,1.55147,1.55256,1.54663,1.55127
2015.07.27 00:00,1.5509,1.55948,1.54902,1.55568
2015.07.28 00:00,1.55571,1.56272,1.55277,1.56105
2015.07.29 00:00,1.56113,1.56891,1.55872,1.56042
2015.07.30 00:00,1.55995,1.56429,1.55622,1.55994
2015.07.31 00:00,1.55966,1.56778,1.55486,1.56201
2015.08.03 00:00,1.56289,1.56443,1.55649,1.55846
2015.08.04 00:00,1.55825,1.56333,1.55572,1.55603
2015.08.05 00:00,1.55589,1.56507,1.55253,1.55976
2015.08.06 00:00,1.55972,1.56363,1.54666,1.55099
2015.08.07 00:00,1.55071,1.5545,1.54243,1.54958
2015.08.10 00:00,1.54841,1.56053,1.54579,1.55842
2015.08.11 00:00,1.55896,1.56162,1.55548,1.55654
2015.08.12 00:00,1.55704,1.56594,1.55336,1.56058
2015.08.13 00:00,1.56088,1.56363,1.55726,1.56058
2015.08.14 00:00,1.56051,1.56592,1.55881,1.56407
2015.08.17 00:00,1.56507,1.56875,1.55783,1.5581
2015.08.18 00:00,1.55802,1.57166,1.55617,1.56548
2015.08.19 00:00,1.56581,1.57,1.5635,1.5675
2015.08.20 00:00,1.56747,1.57011,1.56057,1.56833
2015.08.21 00:00,1.56847,1.57228,1.56574,1.56853
2015.08.24 00:00,1.56764,1.58028,1.56299,1.57697
2015.08.25 00:00,1.57731,1.58186,1.56808,1.56808
2015.08.26 00:00,1.56853,1.57195,1.5452,1.54578
2015.08.27 00:00,1.54575,1.55083,1.53696,1.53979
2015.08.28 00:00,1.53988,1.54425,1.53348,1.53897
2015.08.31 00:00,1.54104,1.54363,1.5339,1.53415
2015.09.01 00:00,1.53384,1.54074,1.52994,1.53018
2015.09.02 00:00,1.53015,1.53253,1.52637,1.52964
2015.09.03 00:00,1.52949,1.53129,1.52187,1.52543
2015.09.04 00:00,1.52525,1.52733,1.51643,1.51675
2015.09.07 00:00,1.51752,1.52878,1.51707,1.52739
2015.09.08 00:00,1.52719,1.54121,1.52692,1.53926
2015.09.09 00:00,1.53874,1.5404,1.53493,1.53641
2015.09.10 00:00,1.53644,1.54756,1.53383,1.5441
2015.09.11 00:00,1.54393,1.54612,1.53995,1.5427
2015.09.14 00:00,1.54263,1.54706,1.53723,1.54231
2015.09.15 00:00,1.54219,1.54566,1.53293,1.53412
2015.09.16 00:00,1.53419,1.55281,1.53296,1.54903
2015.09.17 00:00,1.54879,1.56275,1.54856,1.55878
2015.09.18 00:00,1.55875,1.56579,1.55139,1.55243
2015.09.21 00:00,1.5523,1.55674,1.54803,1.55055
2015.09.22 00:00,1.55043,1.55279,1.53399,1.53612
2015.09.23 00:00,1.53633,1.53664,1.52201,1.52413
2015.09.24 00:00,1.52418,1.52885,1.52002,1.52403
2015.09.25 00:00,1.52373,1.526,1.51349,1.51773
2015.09.28 00:00,1.51909,1.52406,1.51568,1.51716
2015.09.29 00:00,1.51716,1.52045,1.51285,1.51483
2015.09.30 00:00,1.51475,1.52132,1.51068,1.5126
2015.10.01 00:00,1.5126,1.51796,1.51064,1.51282
2015.10.02 00:00,1.51269,1.5237,1.51269,1.51768
2015.10.05 00:00,1.51871,1.5244,1.51361,1.51431
2015.10.06 00:00,1.51428,1.52429,1.51394,1.5223
2015.10.07 00:00,1.52241,1.53391,1.5218,1.53148
2015.10.08 00:00,1.53146,1.53717,1.52608,1.5345
2015.10.09 00:00,1.5346,1.53828,1.52996,1.53238
2015.10.12 00:00,1.53039,1.53728,1.53039,1.53465
2015.10.13 00:00,1.53457,1.53872,1.51998,1.52462
2015.10.14 00:00,1.52449,1.54939,1.52449,1.54762
2015.10.15 00:00,1.54721,1.55081,1.54143,1.54511
2015.10.16 00:00,1.5446,1.5486,1.54299,1.54357
2015.10.19 00:00,1.54304,1.54966,1.54271,1.54646
2015.10.20 00:00,1.5462,1.55058,1.54348,1.54409
2015.10.21 00:00,1.54407,1.54769,1.54119,1.54183
2015.10.22 00:00,1.54152,1.55088,1.53452,1.53931
2015.10.23 00:00,1.5391,1.54185,1.53056,1.5312
2015.10.26 00:00,1.53078,1.53814,1.53056,1.53488
2015.10.27 00:00,1.53488,1.53583,1.52822,1.53041
2015.10.28 00:00,1.53041,1.53467,1.52483,1.52666
2015.10.29 00:00,1.52667,1.5321,1.52418,1.53113
2015.10.30 00:00,1.53116,1.54673,1.53085,1.54275
2015.11.02 00:00,1.54449,1.54971,1.54037,1.54153
2015.11.03 00:00,1.54147,1.54447,1.53589,1.54215
2015.11.04 00:00,1.54188,1.54446,1.53603,1.53831
2015.11.05 00:00,1.53863,1.54011,1.52048,1.52059
2015.11.06 00:00,1.52045,1.52189,1.50268,1.5043
2015.11.09 00:00,1.50396,1.51278,1.50381,1.51123
2015.11.10 00:00,1.51121,1.51449,1.50909,1.51179
2015.11.11 00:00,1.51112,1.52204,1.51112,1.52115
2015.11.12 00:00,1.52076,1.5246,1.51735,1.52317
2015.11.13 00:00,1.52283,1.52648,1.5187,1.52299
2015.11.16 00:00,1.52242,1.52308,1.51809,1.51998
2015.11.17 00:00,1.52005,1.52381,1.5154,1.5212
2015.11.18 00:00,1.52125,1.52481,1.51873,1.52311
2015.11.19 00:00,1.5236,1.53351,1.52271,1.52914
2015.11.20 00:00,1.5291,1.53093,1.51822,1.51892
2015.11.23 00:00,1.51694,1.51957,1.51086,1.51228
2015.11.24 00:00,1.5122,1.51551,1.5053,1.50786
2015.11.25 00:00,1.508,1.51356,1.50556,1.51286
2015.11.26 00:00,1.51186,1.51299,1.50654,1.51013
2015.11.27 00:00,1.50992,1.51092,1.50294,1.50331
2015.11.30 00:00,1.50317,1.5068,1.49932,1.50556
2015.12.01 00:00,1.50534,1.51251,1.50501,1.50794
2015.12.02 00:00,1.50803,1.50813,1.48945,1.49495
2015.12.03 00:00,1.49416,1.51586,1.4904,1.51434
2015.12.04 00:00,1.51407,1.51563,1.50773,1.51049
2015.12.07 00:00,1.51065,1.51141,1.50441,1.50526
2015.12.08 00:00,1.50534,1.50609,1.49562,1.50071
2015.12.09 00:00,1.5005,1.51913,1.5004,1.51806
2015.12.10 00:00,1.51752,1.52015,1.51105,1.51572
2015.12.11 00:00,1.51583,1.52391,1.51249,1.52226
2015.12.14 00:00,1.52245,1.523,1.5107,1.51394
2015.12.15 00:00,1.51405,1.51845,1.50288,1.5035
2015.12.16 00:00,1.5035,1.50984,1.49588,1.49998
2015.12.17 00:00,1.49964,1.50084,1.48645,1.48975
2015.12.18 00:00,1.48933,1.49495,1.48851,1.48867
2015.12.21 00:00,1.48905,1.49289,1.4877,1.48815
2015.12.22 00:00,1.48808,1.49074,1.4805,1.48256
2015.12.23 00:00,1.48228,1.49,1.48181,1.48693
2015.12.24 00:00,1.48679,1.49438,1.48441,1.49406
2015.12.28 00:00,1.49008,1.49339,1.48735,1.48785
2015.12.29 00:00,1.48726,1.49127,1.47851,1.48125
2015.12.30 00:00,1.48138,1.48482,1.47922,1.4812
2015.12.31 00:00,1.48118,1.48438,1.47313,1.47317
2016.01.04 00:00,1.47306,1.48152,1.46626,1.47167
2016.01.05 00:00,1.47119,1.4725,1.46374,1.4672
2016.01.06 00:00,1.46713,1.46816,1.46016,1.46295
2016.01.07 00:00,1.46263,1.46398,1.45327,1.4615
2016.01.08 00:00,1.46135,1.46444,1.45056,1.45156
2016.01.11 00:00,1.45144,1.4604,1.44909,1.45395
2016.01.12 00:00,1.45393,1.45599,1.43516,1.44456
2016.01.13 00:00,1.44456,1.44755,1.43796,1.44051
2016.01.14 00:00,1.44044,1.44447,1.43596,1.4409
2016.01.15 00:00,1.44102,1.44272,1.42511,1.42543
2016.01.18 00:00,1.42472,1.43227,1.42365,1.42414
2016.01.19 00:00,1.42416,1.43396,1.41287,1.41557
2016.01.20 00:00,1.4152,1.42186,1.41248,1.41897
2016.01.21 00:00,1.41868,1.42485,1.4079,1.42198
2016.01.22 00:00,1.42173,1.4362,1.42041,1.42645
2016.01.25 00:00,1.42604,1.43092,1.42232,1.42467
2016.01.26 00:00,1.42467,1.43666,1.41727,1.43487
2016.01.27 00:00,1.43477,1.43547,1.42295,1.42327
2016.01.28 00:00,1.42318,1.44069,1.42315,1.43581
2016.01.29 00:00,1.43577,1.44128,1.4149,1.42422
2016.02.01 00:00,1.42384,1.44444,1.42276,1.44308
2016.02.02 00:00,1.44307,1.44453,1.43256,1.44069
2016.02.03 00:00,1.44064,1.46486,1.43832,1.46017
2016.02.04 00:00,1.45936,1.46679,1.45292,1.45866
2016.02.05 00:00,1.45877,1.45905,1.44515,1.45001
2016.02.08 00:00,1.44787,1.45463,1.43507,1.4429
2016.02.09 00:00,1.4429,1.45149,1.43777,1.4471
2016.02.10 00:00,1.44683,1.45778,1.44397,1.45187
2016.02.11 00:00,1.45207,1.45632,1.43823,1.44751
2016.02.12 00:00,1.44728,1.45696,1.44425,1.44921
2016.02.15 00:00,1.44888,1.45349,1.44126,1.44297
2016.02.16 00:00,1.44276,1.45154,1.42753,1.43018
2016.02.17 00:00,1.42975,1.43386,1.42348,1.42891
2016.02.18 00:00,1.42862,1.43939,1.42561,1.43322
2016.02.19 00:00,1.43349,1.44075,1.42464,1.44026
2016.02.22 00:00,1.42607,1.43059,1.40569,1.41489
2016.02.23 00:00,1.41473,1.41557,1.40071,1.40191
2016.02.24 00:00,1.40172,1.40269,1.38779,1.39231
2016.02.25 00:00,1.39239,1.39959,1.38994,1.39595
2016.02.26 00:00,1.39613,1.40421,1.38534,1.38594
2016.02.29 00:00,1.38557,1.39458,1.38351,1.39122
2016.03.01 00:00,1.39123,1.40184,1.39037,1.39507
2016.03.02 00:00,1.39523,1.40927,1.39141,1.40785
2016.03.03 00:00,1.40753,1.41935,1.40322,1.41732
2016.03.04 00:00,1.41735,1.42479,1.41075,1.42293
2016.03.07 00:00,1.42148,1.42833,1.41336,1.4262
2016.03.08 00:00,1.42607,1.42748,1.41728,1.42143
2016.03.09 00:00,1.42116,1.42404,1.41769,1.42134
2016.03.10 00:00,1.42151,1.43166,1.41173,1.42803
2016.03.11 00:00,1.42818,1.44361,1.42536,1.43791
2016.03.14 00:00,1.4373,1.43887,1.42923,1.42985
2016.03.15 00:00,1.42997,1.43045,1.41363,1.41512
2016.03.16 00:00,1.41512,1.42737,1.40526,1.42498
2016.03.17 00:00,1.42497,1.45028,1.42209,1.44731
2016.03.18 00:00,1.44751,1.45139,1.44097,1.44697
2016.03.21 00:00,1.44595,1.44673,1.4365,1.43681
2016.03.22 00:00,1.43686,1.43969,1.41898,1.42126
2016.03.23 00:00,1.42131,1.4227,1.40817,1.41171
2016.03.24 00:00,1.41169,1.41822,1.40567,1.41521
2016.03.25 00:00,1.41521,1.41569,1.41087,1.41238
2016.03.28 00:00,1.413,1.42828,1.41197,1.42509
2016.03.29 00:00,1.42517,1.44035,1.41941,1.43826
2016.03.30 00:00,1.43768,1.44586,1.43602,1.43776
2016.03.31 00:00,1.43739,1.44256,1.43254,1.43613
2016.04.01 00:00,1.43584,1.43708,1.41703,1.42255
2016.04.04 00:00,1.42182,1.43211,1.41904,1.42619
2016.04.05 00:00,1.42564,1.42783,1.41211,1.41579
2016.04.06 00:00,1.41567,1.41707,1.40047,1.41193
2016.04.07 00:00,1.41191,1.41564,1.40484,1.40538
2016.04.08 00:00,1.40541,1.41404,1.404,1.41139
2016.04.11 00:00,1.41137,1.4286,1.41048,1.42379
2016.04.12 00:00,1.42341,1.43477,1.41958,1.42721
2016.04.13 00:00,1.42722,1.42786,1.41924,1.42011
2016.04.14 00:00,1.42011,1.4207,1.40899,1.41499
2016.04.15 00:00,1.41487,1.42415,1.41323,1.41981
2016.04.18 00:00,1.4189,1.42902,1.41306,1.42746
2016.04.19 00:00,1.42739,1.44186,1.42702,1.43961
2016.04.20 00:00,1.43882,1.44102,1.43295,1.43308
2016.04.21 00:00,1.43252,1.44395,1.42989,1.43214
2016.04.22 00:00,1.43202,1.44512,1.4314,1.43955
2016.04.25 00:00,1.44579,1.45189,1.44023,1.44788
2016.04.26 00:00,1.4478,1.46382,1.4478,1.45785
2016.04.27 00:00,1.45783,1.46212,1.44731,1.4539
2016.04.28 00:00,1.45393,1.46225,1.45225,1.46059
2016.04.29 00:00,1.46059,1.46706,1.4576,1.46102
2016.05.02 00:00,1.45863,1.46957,1.45835,1.46718
2016.05.03 00:00,1.46718,1.47691,1.45286,1.45342
2016.05.04 00:00,1.4532,1.45711,1.4461,1.44919
2016.05.05 00:00,1.44877,1.45287,1.44435,1.44842
2016.05.06 00:00,1.44808,1.4546,1.44144,1.44247
2016.05.09 00:00,1.44121,1.44795,1.43738,1.44072
2016.05.10 00:00,1.44025,1.44775,1.43884,1.4442
2016.05.11 00:00,1.44412,1.44875,1.43941,1.44446
2016.05.12 00:00,1.44443,1.45304,1.44056,1.44496
2016.05.13 00:00,1.44459,1.44544,1.43398,1.43584
2016.05.16 00:00,1.43468,1.44142,1.43318,1.44009
2016.05.17 00:00,1.43978,1.45235,1.43964,1.44596
2016.05.18 00:00,1.44546,1.4634,1.44029,1.45973
2016.05.19 00:00,1.45948,1.46631,1.45614,1.46093
2016.05.20 00:00,1.46078,1.46125,1.44854,1.45037
2016.05.23 00:00,1.44975,1.45484,1.44417,1.44818
2016.05.24 00:00,1.44785,1.46414,1.44734,1.46316
2016.05.25 00:00,1.46325,1.47285,1.46002,1.46971
2016.05.26 00:00,1.46937,1.47391,1.46395,1.46688
2016.05.27 00:00,1.46675,1.46882,1.46043,1.46182
2016.05.30 00:00,1.4606,1.46411,1.45869,1.46384
2016.05.31 00:00,1.46397,1.47241,1.44644,1.44792
2016.06.01 00:00,1.44756,1.45072,1.43855,1.44133
2016.06.02 00:00,1.44139,1.44723,1.44057,1.44219
2016.06.03 00:00,1.44182,1.45813,1.43984,1.4514
2016.06.06 00:00,1.4467,1.44815,1.43515,1.44379
2016.06.07 00:00,1.44396,1.46593,1.44336,1.45425
2016.06.08 00:00,1.45368,1.45999,1.44999,1.45032
2016.06.09 00:00,1.45026,1.45265,1.44463,1.44531
2016.06.10 00:00,1.44506,1.44719,1.41793,1.42512
2016.06.13 00:00,1.42556,1.43276,1.41145,1.42672
2016.06.14 00:00,1.4257,1.42618,1.40902,1.41087
2016.06.15 00:00,1.41061,1.42172,1.40894,1.42044
2016.06.16 00:00,1.42038,1.42532,1.40122,1.42004
2016.06.17 00:00,1.4201,1.43872,1.41965,1.43558
2016.06.20 00:00,1.44657,1.47192,1.44336,1.46833
2016.06.21 00:00,1.46833,1.47828,1.46158,1.46533
2016.06.22 00:00,1.46474,1.47733,1.46408,1.47006
2016.06.23 00:00,1.47054,1.4946,1.46975,1.48705
2016.06.24 00:00,1.4866,1.50171,1.3229,1.36303
2016.06.27 00:00,1.34226,1.34834,1.31197,1.3225
2016.06.28 00:00,1.32244,1.34181,1.32013,1.33397
2016.06.29 00:00,1.33394,1.35329,1.32861,1.34294
2016.06.30 00:00,1.33855,1.34961,1.32051,1.33091
2016.07.01 00:00,1.33017,1.33489,1.32435,1.326
2016.07.04 00:00,1.32403,1.33402,1.32348,1.32854
2016.07.05 00:00,1.3281,1.32892,1.29992,1.302
2016.07.06 00:00,1.30192,1.30266,1.2795,1.29293
2016.07.07 00:00,1.29206,1.30466,1.28748,1.2904
2016.07.08 00:00,1.29023,1.30177,1.28796,1.29444
2016.07.11 00:00,1.29448,1.30175,1.28499,1.29969
2016.07.12 00:00,1.29824,1.32946,1.29715,1.32445
2016.07.13 00:00,1.3244,1.33363,1.31329,1.31464
2016.07.14 00:00,1.31422,1.3476,1.31044,1.33406
2016.07.15 00:00,1.33384,1.34801,1.31312,1.31857
2016.07.18 00:00,1.31857,1.33144,1.31823,1.32538
2016.07.19 00:00,1.32512,1.32741,1.30732,1.31069
2016.07.20 00:00,1.31093,1.32264,1.30641,1.32012
2016.07.21 00:00,1.31987,1.32744,1.31547,1.32308
2016.07.22 00:00,1.32175,1.32904,1.30784,1.31086
2016.07.25 00:00,1.31413,1.31641,1.30944,1.31388
2016.07.26 00:00,1.31344,1.31749,1.30564,1.31289
2016.07.27 00:00,1.31188,1.32342,1.30709,1.32239
2016.07.28 00:00,1.32192,1.32473,1.31165,1.31626
2016.07.29 00:00,1.3159,1.33011,1.31476,1.32224
2016.08.01 00:00,1.3219,1.32716,1.31619,1.31754
2016.08.02 00:00,1.3173,1.3365,1.31711,1.33534
2016.08.03 00:00,1.33476,1.33712,1.32799,1.33229
2016.08.04 00:00,1.33237,1.33457,1.3102,1.31054
2016.08.05 00:00,1.30967,1.31744,1.30206,1.30646
2016.08.08 00:00,1.30711,1.3096,1.3027,1.30413
2016.08.09 00:00,1.30382,1.30472,1.2955,1.30009
2016.08.10 00:00,1.3001,1.30932,1.29904,1.30054
2016.08.11 00:00,1.30054,1.30272,1.29353,1.29544
2016.08.12 00:00,1.29512,1.30342,1.29023,1.29167
2016.08.15 00:00,1.29195,1.29443,1.2865,1.28803
2016.08.16 00:00,1.28759,1.30506,1.28743,1.30441
2016.08.17 00:00,1.30408,1.30853,1.29749,1.30394
2016.08.18 00:00,1.30378,1.3172,1.3031,1.3166
2016.08.19 00:00,1.31662,1.31843,1.30222,1.30723
2016.08.22 00:00,1.30478,1.31566,1.30338,1.31356
2016.08.23 00:00,1.31341,1.32099,1.31279,1.31962
2016.08.24 00:00,1.31909,1.32724,1.31606,1.32304
2016.08.25 00:00,1.32303,1.32631,1.31683,1.31892
2016.08.26 00:00,1.31874,1.32786,1.31214,1.3127
2016.08.29 00:00,1.31183,1.31384,1.3059,1.31029
2016.08.30 00:00,1.3101,1.31193,1.30586,1.30793
2016.08.31 00:00,1.30725,1.31574,1.30655,1.31369
2016.09.01 00:00,1.31398,1.33173,1.31273,1.32665
2016.09.02 00:00,1.32583,1.33518,1.32461,1.32895
2016.09.05 00:00,1.32921,1.3375,1.32874,1.33005
2016.09.06 00:00,1.32939,1.34445,1.32939,1.34408
2016.09.07 00:00,1.34295,1.3438,1.33185,1.33385
2016.09.08 00:00,1.33311,1.33748,1.32829,1.32919
2016.09.09 00:00,1.32902,1.33355,1.32386,1.32637
2016.09.12 00:00,1.3261,1.33465,1.32343,1.33349
2016.09.13 00:00,1.33317,1.33404,1.31668,1.31904
2016.09.14 00:00,1.3169,1.32397,1.31377,1.32329
2016.09.15 00:00,1.32249,1.32787,1.31788,1.32382
2016.09.16 00:00,1.32352,1.32469,1.29955,1.29955
2016.09.19 00:00,1.29988,1.30906,1.29911,1.30273
2016.09.20 00:00,1.30248,1.30642,1.29465,1.29865
2016.09.21 00:00,1.2987,1.30463,1.29441,1.30315
2016.09.22 00:00,1.30252,1.31204,1.30249,1.30738
2016.09.23 00:00,1.30736,1.30868,1.29145,1.29594
2016.09.26 00:00,1.29637,1.29859,1.29156,1.29727
2016.09.27 00:00,1.29736,1.30261,1.29361,1.30201
