Pgroup;Lp;PKod;Pname;p_sale_in_time;Psale;Pavarage_stock;Rotation_in_days;Rotation_in_times
ART._HYGIENIC;;;;;;;;
 ;1;1697;SZ PRZECIER OGORKOWY 290 G;0;0,00;0,00;-;-
 ;1;2730;SZ PRZYPRAWA DO GRILA 30 G;0;0,00;0,00;-;-
 ;1;1601;SZ PRZYPRAWA WINIARY 214 G;0;0,00;0,00;-;-
 ;1;1700;SZ ROSOL KUCHAREK 120 G;0;0,00;0,00;-;-
 ;1;1699;SZ ROSOL KUCHAREK 60 G;0;0,00;0,00;-;-
 ;1;1603;SZ SALATKA Z MAKRELI 135 G;0;0,00;0,00;-;-
 ;1;1602;SZ SALATKA Z MAKRELI 300G;0;0,00;0,00;-;-
 ;1;1701;SZ SER BRI 125 G;0;0,00;0,00;-;-
 ;1;1605;SZ SER BRI 240 G;0;0,00;0,00;-;-
 ;1;2603;SZ SER HOCHLAND BLOK 100GR;0;0,00;0,00;-;-
 ;1;1457;SZ SER PLASTRY 150 G;0;0,00;0,00;-;-
 ;1;1459;SZ SER PLASTRY 150 G , MLEKOPOL;0;0,00;0,00;-;-
 ;1;2768;SZ SER TOP MLEKOW PAP.LOS.SZYN.SZCZ,100G;0;0,00;0,00;-;-
 ;1;2769;SZ SER TOP MLEKOW. PIECZ.100G;0;0,00;0,00;-;-
 ;1;1604;SZ SER TOP.MLEKOWITA 100G;0;0,00;0,00;-;-
 ;1;1606;SZ SER VELBON 180 GT;0;0,00;0,00;-;-
 ;1;2066;SZ SMIETANA DO KAWY 10*10;0;0,00;0,00;-;-
 ;1;2716;SZ SOK PUDLISZKI 0,3 L;0;0,00;0,00;-;-
 ;1;2735;SZ SOS +PRZYPRAWA GRIL 30 G;0;0,00;0,00;-;-
 ;1;2781;SZ SUCHARTKI 290 G;0;0,00;0,00;-;-
 ;1;2467;SZ SYROP 430 ML;0;0,00;0,00;-;-
 ;1;2067;SZ TABLETKI DO ZMYWANIA 26 SZT;0;0,00;0,00;-;-
 ;1;2737;SZ WIN ZIARENKO SMAKU 200G;0;0,00;0,00;-;-
 ;1;2782;SZ WINIARY BARSZCZ BIA?Y I CZERWONY 65 G;0;0,00;0,00;-;-
 ;1;2780;SZ WINIARY SOS POM/GRZYB 36 G;0;0,00;0,00;-;-
 ;1;2470;SZ WODA NESTLE 1,5 N/G;0;0,00;0,00;-;-
 ;1;2070;SZ ZELATYNA 50 G;0;0,00;0,00;-;-
 ;1;2068;SZ ZELATYNA Z PRZYP.40 G;0;0,00;0,00;-;-
 ;1;2509;SZ ZESTAW SW 200G;0;0,00;0,00;-;-
 ;1;2508;SZ ZESTAW SW,50 G;0;0,00;0,00;-;-
 ;1;1567;SZ ZUPY AMINO ZESTAW 6+1;0;0,00;0,00;-;-
 ;1;5904;SZAMPON NIVEA 250 ML;0;0,00;0,00;-;-
 ;1;6814;SZNURA KAJZERKA Z WEDLINA I SEREM 130 G;0;0,00;0,00;-;-
 ;1;6821;SZNURA KOPYTKA 400 G;0;0,00;0,00;-;-
 ;1;6891;SZNURA KRIKIETY Z PIECZARKAMI I SEREM;0;0,00;0,00;-;-
 ;1;6894;SZNURA KROKIETY Z KAP I GRZYBAMI;0;0,00;0,00;-;-
 ;1;6817;SZNURA LUNCH Z KURCZAKIEM 240 G;0;0,00;0,00;-;-
 ;1;6889;SZNURA NALESNIKI Z JAB?KIEM 400 G;0;0,00;0,00;-;-
 ;1;6815;SZNURA SALATKA DOMOWA 350 G;0;0,00;0,00;-;-
 ;1;2123;SZNYCLE Z DROBIU 300 G;0;0,00;0,00;-;-
 ;1;8564;TALARKI 170,5 G LAJKONIK;0;0,00;5,00;-;-
 ;1;5248;TARTELAKI 2 SZT;0;0,00;0,00;-;-
 ;1;2124;TORTILLA ARABSKA 250 G;0;0,00;0,00;-;-
 ;1;5449;TRAKTOR ZABAWKA;0;0,00;0,00;-;-
 ;1;4523;VEGETA 1 KG;0;0,00;0,00;-;-
 ;1;5423;VEGETA 375 G;0;0,00;0,00;-;-
 ;1;3761;WAFLE GRZESKI 35 G;0;0,00;0,00;-;-
 ;1;5370;WAFLE KUKURYDZIANY 35 G;0;0,00;0,00;-;-
 ;1;7912;WAFLE KWADRATY 170 G AMIGO;0;0,00;0,00;-;-
 ;1;2323;WAFLE RYZOWE 100 G FINE;0;0,00;0,00;-;-
 ;1;5371;WAFLE RYZOWE 30 G;0;0,00;0,00;-;-
 ;1;1779;WAFLE RYZOWE Z MAGNEZEM 100 G;0;0,00;0,00;-;-
 ;1;2177;WAFLE SUCHE 160 G OKRABLE AMIGA;0;0,00;0,00;-;-
 ;1;6053;WAFLE SUNNY CEBULA 60 G;0;0,00;1,00;-;-
 ;1;6054;WAFLE SUNNY ZBOZOWE 60 G;0;0,00;0,00;-;-
 ;1;5148;WAFLE TORTOWE 150 G KWADRATY;0;0,00;0,00;-;-
 ;1;6056;WAFLE TRIPSY 68 G;0;0,00;0,00;-;-
 ;1;1894;WEDEL CZEKOLADA 100G  TIRAMISU;0;0,00;0,00;-;-
 ;1;5405;WIN CHLODNIK BURACZANY 48 G;0;0,00;0,00;-;-
 ;1;6684;WIN G.K POMIDOROWA Z MAK;0;0,00;0,00;-;-
 ;1;5687;WIN GALARETKA CYTR Z PIANKA;0;0,00;0,00;-;-
 ;1;5688;WIN GALARETKA OWOC LESNY Z PIANKA;0;0,00;0,00;-;-
 ;1;4729;WIN KRAJANKA BURACZKOWA  250 G;0;0,00;0,00;-;-
 ;1;4730;WIN KRAJANKA OGORKOWA 250 G;0;0,00;0,00;-;-
 ;1;2855;WIN PAPIRUS Z POMIDOR 24 G;0;0,00;0,00;-;-
 ;1;6573;WIN POMYSL...STEK Z KARKOWKI;0;0,00;0,00;-;-
 ;1;8280;WIN SOS CZOSNKOWY TUBA 350 G;0;0,00;0,00;-;-
 ;1;2859;WIN SOS DO MAKARONU POM+MOZAR 40 G;0;0,00;0,00;-;-
 ;1;2193;WIN ZUPA ZUREK NA WEDZONCE 46 G;0;0,00;0,00;-;-
 ;1;6082;WORECZKI DO ZYWNOSCI 20*30 250 SZT;0;0,00;0,00;-;-
 ;1;5456;ZABAWKA GNIOTKA;0;0,00;0,00;-;-
 ;1;6600;ZABAWKA SPRING;0;0,00;0,00;-;-
 ;1;4731;ZAJAC PLASKI TERRAVITA 16 G;0;0,00;0,00;-;-
 ;1;9577;ZAPIEKANKA Z PIECZARKAMI 190 G;0;0,00;5,00;-;-
 ;1;2125;ZARODKI PSZENNE 150 G;0;0,00;0,00;-;-
 ;1;9511;ZARODKI PSZENNE DROZDZOWE 150 G;0;0,00;2,00;-;-
 ;1;2126;ZELKI NIM 2 JAB?OMINKI;0;0,00;0,00;-;-
 ;1;3863;ZELKI TROLLI 175G;0;0,00;0,00;-;-
 ;1;5460;ZESTAW KORALIKÓW ZABAWKA;0;0,00;0,00;-;-
 ;1;1896;ZESZYT W LINIE 16K;0;0,00;0,00;-;-
 ;1;3763;ZNICZ;0;0,00;0,00;-;-
 ;1;1899;ZUPY AMINO 6+1 SMAKOWE;0;0,00;0,00;-;-
 ;1;4623;ZURAWINA HELIO 120 G;0;0,00;0,00;-;-
 ;;;;;;;;
 ;1;10247;AGA NASIONA CHIA 120 G;0,013368984;5,00;0,00;0;
 ;1;10248;AGA PLATKI KOKOSOWE 50 G;0,013368984;5,00;0,00;0;
 ;1;17316;ALMETTE SZPINAK 150 G;0,096256684;36,00;0,00;0;
 ;1;6971;ALMETTE Z RZODKIEWKA 150 G;0,082887701;31,00;0,00;0;
 ;1;3067;AMINO BLYSK GULASZOWA 61G;0,122994652;46,00;0,00;0;
 ;1;10207;AMINO BLYSK ROSÓ? ZLOTY 57 G;0,064171123;24,00;0,00;0;
 ;1;5663;AMINO BLYSK. ROSOL Z KURY PIKANTNY;0,109625668;41,00;0,00;0;
 ;1;784;AMINO BLYSK.ROSÓ? Z KURY Z WLOSZCZYZNA;0,040106952;15,00;0,00;0;
 ;1;19500;AMINO B?YSK ROSÓL;0,069518717;26,00;0,00;0;
 ;1;16572;AMINO B?YSK,PIECZARKOWA;0,157754011;59,00;0,00;0;
 ;1;2269;AMINO SOS BOLONSKI 43G;0,286096257;107,00;0,00;0;
 ;1;199;AMINO SOS PIECZENIOWY CIEMNY 38GR;0,20855615;78,00;0,00;0;
 ;1;19172;AMINO ZUPA GROCHOWA;0,002673797;1,00;0,00;0;
 ;1;1088;BAKOMA TWIST 400 G ZURAWIN;0,064171123;24,00;0,00;0;
 ;1;804;BARANEK Z MASLA;0,14973262;56,00;0,00;0;
 ;1;7917;BOBOVITA KLEIK RYZOWY;0,002673797;1,00;0,00;0;
 ;1;7401;BUDYN CZEKOLADOWY DELECTA 64 G;0,002673797;1,00;0,00;0;
 ;1;18848;BURACZKI WIORKI 360 G SLON.OGRÓD;0,010695187;4,00;0,00;0;
 ;1;12396;C PYZY CIAZYNSKI;1,237967914;463,00;0,00;0;
 ;1;8632;CHEETOS MIX 70 G;0,040106952;15,00;0,00;0;
 ;1;4492;CHLEB RAZOWY 500G BENUS;0,013368984;5,00;0,00;0;
 ;1;384;CHLEB ZYTNI 500G BENUS;0,013368984;5,00;0,00;0;
 ;1;18834;CREMONA LIGHTS 200G;0,005347594;2,00;0,00;0;
 ;1;4886;CUKIER 1KG;0,49197861;184,00;0,00;0;
 ;1;14008;CUKIER BIALY 1KG;1,197860963;448,00;0,00;0;
 ;1;9139;CUKIER BIALY 1KG;0,058823529;22,00;0,00;0;
 ;1;9230;CUKIER BIALY 1KG;0,128342246;48,00;0,00;0;
 ;1;3810;CUKIER PUDER 0,4KG JARACZEWO;0,534759358;200,00;0,00;0;
 ;1;12765;CUKIER PUDER 400G DIAMANT;0,053475936;20,00;0,00;0;
 ;1;16554;CUKIER PUDER KROS.400G;0,032085561;12,00;0,00;0;
 ;1;17978;CUKIER TRZCINOWY SANTE 500G;0,00802139;3,00;0,00;0;
 ;1;3591;CUKIER WANILIOWY DELECTA 30 G;0,037433155;14,00;0,00;0;
 ;1;4870;CYKORIA BUDYN SMIETANKOWY B/C 40 G;0,302139037;113,00;0,00;0;
 ;1;14441;CYKORIA KALENDRA 20G;0,018716578;7,00;0,00;0;
 ;1;17165;CYKORIA POSYPKA KOLOR;0,026737968;10,00;0,00;0;
 ;1;11564;CYKORIA SNIEZKA 60 G;0,128342246;48,00;0,00;0;
 ;1;17875;DANIE KACHNY FASOLA PO BRET.Z KIELB.500G;0,032085561;12,00;0,00;0;
 ;1;9150;DANIE KACHNY KLOPSIKI 500 G W SOSIE KOPE;0,00802139;3,00;0,00;0;
 ;1;9570;DELACTA AROMAT  CYTRYNOWY;0,021390374;8,00;0,00;0;
 ;1;12757;DESER MONTE 150 G CZEKOL;0,50802139;190,00;0,00;0;
 ;1;7324;DESER MONTE SMURF 125 G;0,085561497;32,00;0,00;0;
 ;1;17996;DR LUKIER KOLOR 100G;0,00802139;3,00;0,00;0;
 ;1;14079;DR O AROMAT MIGDAL 9ML;0,058823529;22,00;0,00;0;
 ;1;19550;DR O AROMAT SMIETANKOWY 9 ML;0,013368984;5,00;0,00;0;
 ;1;6794;DR.O CIASTO KOPIEC KRETA;0,002673797;1,00;0,00;0;
 ;1;1367;DR.OET BUDYN SLODKA CHWILA WANILIA;0,013368984;5,00;0,00;0;
 ;1;15491;DZEM SL.OGROD WISNIA 280G;0,101604278;38,00;0,00;0;
 ;1;17286;DZEM WISNIOWY WY/SLODZ 310 G;0,005347594;2,00;0,00;0;
 ;1;15713;DZEMIX 2*1;0,088235294;33,00;0,00;0;
 ;1;6642;DZEMIX 3 W 1;0,056149733;21,00;0,00;0;
 ;1;8983;FRYTKI  KARBOWANE  750G;0,053475936;20,00;0,00;0;
 ;1;19612;FRYTKI KARBOWANE 450 G AVIKO;0,06684492;25,00;0,00;0;
 ;1;3868;GELLWE CUKIER WANILIOWY 15G;0,449197861;168,00;0,00;0;
 ;1;5824;GELLWE CUKIER WANILIOWY 30G;0,157754011;59,00;0,00;0;
 ;1;4574;GELLWE GALARETKA AGREST 79G;0,016042781;6,00;0,00;0;
 ;1;5426;GELLWE GALARETKA CYTRYNA  75G;0,021390374;8,00;0,00;0;
 ;1;16803;GELLWE KISIEL CYTRYNOWY 38G;0,147058824;55,00;0,00;0;
 ;1;7113;GELLWE KWASEK CYTRYNOWY 20G;0,152406417;57,00;0,00;0;
 ;1;8536;GELLWE ZELATYNA 20 G;0,050802139;19,00;0,00;0;
 ;1;18960;GLUGOPIS Z CUKIERKAMI;0,005347594;2,00;0,00;0;
 ;1;9935;GOS MLEKO TUBA 150 G;0,013368984;5,00;0,00;0;
 ;1;19161;GROCH PO?ÓWKI  400 GSARITA;0,032085561;12,00;0,00;0;
 ;1;2032;GROSZEK KON.DAWTONA 400 G PUSZKA;0,032085561;12,00;0,00;0;
 ;1;4313;GROSZEK KON.SLONECZNY OGROD;0,288770053;108,00;0,00;0;
 ;1;3475;GRZESKI ORZECH 36 G;0,096256684;36,00;0,00;0;
 ;1;9761;GULASZ ANGIELSKI 300 G;0,002673797;1,00;0,00;0;
 ;1;7714;GUMA AIRWAVES 25 SZT SASZETKA;0,045454545;17,00;0,00;0;
 ;1;9830;HOCH KANAPKOWY MINI ZE SZCZYPIORKIEM;0,037433155;14,00;0,00;0;
 ;1;8569;JABLKO PRAZONE 720 G STOVIT;0,010695187;4,00;0,00;0;
 ;1;620;KAKAO DEKOMORENO 150 G;0,064171123;24,00;0,00;0;
 ;1;619;KAKAO DEKOMORENO 80 G;0,136363636;51,00;0,00;0;
 ;1;530;KAKAO PUCHATEK 150G;0,082887701;31,00;0,00;0;
 ;1;531;KAKAO PUCHATEK Z WITAM 300G;0,050802139;19,00;0,00;0;
 ;1;16333;KAMIS MUSZTARDA SAREPSKA 185GR;0,021390374;8,00;0,00;0;
 ;1;16807;KANAPKA  Z KURCZAKIEM;0,013368984;5,00;0,00;0;
 ;1;16808;KANAPKA Z KEBABEM;0,002673797;1,00;0,00;0;
 ;1;1108;KAPUSTA  KISZONA LUZ;2,000628342;748,23;0,00;0;
 ;1;267;KARMA MR 410 G CAT;0,026737968;10,00;0,00;0;
 ;1;16605;KARMA MR 415 G;0,005347594;2,00;0,00;0;
 ;1;19167;KETCHUP KOTLIN LAGODNY 450G;0,018716578;7,00;0,00;0;
 ;1;19471;KETCHUP PIKANTNY 470 G TORTEX;0,128342246;48,00;0,00;0;
 ;1;15394;KIELBASA BIA?A PARZONA KG;0,025906417;9,69;0,00;0;
 ;1;15393;KIELBASA OSTRO?ECKA LUZ;0,000668449;0,25;0,00;0;
 ;1;3854;KIELBASA PEPERONI KG;0,004465241;1,67;0,00;0;
 ;1;15385;KIELBASA SLASKA  KG;0,11828877;44,24;0,00;0;
 ;1;3853;KIELBASA TUCHOWSKA PIECZONA;0,000374332;0,14;0,00;0;
 ;1;16222;KIELBASA ZYWIECKA KG;0,013114973;4,91;0,00;0;
 ;1;10003;KIE?BASA BIA?A S?OIK  300GR KUHNIA STAR.;0,00802139;3,00;0,00;0;
 ;1;3851;KIE?BASA KOWOLKI  KG;0,001163102;0,44;0,00;0;
 ;1;10004;KIE?BASA SWOJSKA S?OIK 300GR MUCHNIA STA;0,00802139;3,00;0,00;0;
 ;1;11116;KLUSKI SLASKIE 400G GRZESKOWIAK;0,197860963;74,00;0,00;0;
 ;1;4325;KNOR SOS DO SAL WLOSKI 9G;0,042780749;16,00;0,00;0;
 ;1;859;KNOR SOS DO SALATEK GRECKI;0,061497326;23,00;0,00;0;
 ;1;17129;KNORR FIX DO GULASZU;0,018716578;7,00;0,00;0;
 ;1;17254;KNORR FIX DO POTR.CHINSKICH 36G;0,013368984;5,00;0,00;0;
 ;1;19228;KNORR FIX GULASZ ZKURCZAKIEM;0,010695187;4,00;0,00;0;
 ;1;19233;KNORR FIX SPAGETTI NAPOLI 45G;0,034759358;13,00;0,00;0;
 ;1;16055;KNORR G.K POMIDOROWA Z RYZEM;0,010695187;4,00;0,00;0;
 ;1;10850;KNORR G.K. PIECZARKOWA  Z GRZANKAMI15G;0,045454545;17,00;0,00;0;
 ;1;3516;KNORR G.K.CEBULOWA Z GRZANKAMI 17 G;0,026737968;10,00;0,00;0;
 ;1;9000;KNORR PRZYPRAWA DO KARKOWKI 23G;0,026737968;10,00;0,00;0;
 ;1;9001;KNORR PRZYPRAWA DO WIEPRZOWINY 23 G;0,024064171;9,00;0,00;0;
 ;1;14540;KNORR SOS BOROWIKOWY 37 G;0,045454545;17,00;0,00;0;
 ;1;17615;KNORR SOS DO PIECZENI CIEMNY;0,163101604;61,00;0,00;0;
 ;1;4323;KNORR SOS KOPERKOWO/ZIOLOWY;0,045454545;17,00;0,00;0;
 ;1;4233;KNORR SOS MYSLIWSKI;0,016042781;6,00;0,00;0;
 ;1;9010;KNORR SOS PIECZARKOWY ZE SMIET. 38 G;0,00802139;3,00;0,00;0;
 ;1;8513;KNORR ZUPA CEBULOWA;0,034759358;13,00;0,00;0;
 ;1;13133;KNORR ZUPA GULASZOWA;0,002673797;1,00;0,00;0;
 ;1;9014;KNORR ZUREK DOMOWY EXPRES 42 G;0,026737968;10,00;0,00;0;
 ;1;3091;KONFITUR FIX 25 G;0,013368984;5,00;0,00;0;
 ;1;10006;KONSERWA TYROLSKA 300 GR SOKO?ÓW;0,016042781;6,00;0,00;0;
 ;1;6466;KRAKUS OGORKI KONS.865 G;0,013368984;5,00;0,00;0;
 ;1;7325;KUBUS MUS JAB? BANAN 0,1;0,069518717;26,00;0,00;0;
 ;1;856;KUCHAREK 200 G;0,205882353;77,00;0,00;0;
 ;1;868;KUCHAREK 60G/6 KOSTEK;0,053475936;20,00;0,00;0;
 ;1;17096;KUKURYDZ SLON OGROD 400 G;0,248663102;93,00;0,00;0;
 ;1;2028;KUKURYDZA W PUSZ.DAWTON 400G;0,034759358;13,00;0,00;0;
 ;1;8833;KUTIA 500 G;0,005347594;2,00;0,00;0;
 ;1;16479;LAKIER SPRAY 120ML ATOMIZER FIOLETOWY;0,029411765;11,00;0,00;0;
 ;1;14498;LAYS WIEJSKIE ZI.Z  SOLA;0,018716578;7,00;0,00;0;
 ;1;10324;LOWICZ DZEM MALINOWY N/S? 280 G;0,021390374;8,00;0,00;0;
 ;1;18555;MAJONEZ 180 G PEGAZ;0,026737968;10,00;0,00;0;
 ;1;4667;MAK MIELONY 200 G BACK MIT;0,064171123;24,00;0,00;0;
 ;1;7820;MAK.LUBELLA SWIDEREK DUZY 20;0,032085561;12,00;0,00;0;
 ;1;1247;MAKA ZIEMNIACZANA 500G;0,184491979;69,00;0,00;0;
 ;1;19101;MARGARYNA SNIADANIOWA 500 G;0,002673797;1,00;0,00;0;
 ;1;16791;MARMOLADA ROZANA 350G;0,005347594;2,00;0,00;0;
 ;1;19407;MASA MAKOWA 850 G;0,018716578;7,00;0,00;0;
 ;1;16938;MASKOTKA Z PREZENTEM 100G CZEKOL;0,002673797;1,00;0,00;0;
 ;1;19530;MIESZANKA SUSZONYCH OWOCÓW 200G;0,00802139;3,00;0,00;0;
 ;1;12171;MIGDALY KALIFORNIJSKIE 80 G HELIO;0,013368984;5,00;0,00;0;
 ;1;5424;MIGDALY PLATKI 70 G HELIO;0,018716578;7,00;0,00;0;
 ;1;16780;MIOD LIPOWY 220 PASIEKA B.;0,016042781;6,00;0,00;0;
 ;1;7167;MIOD SZTUCZNY 230G RYDELKIEWIC;0,013368984;5,00;0,00;0;
 ;1;9940;MLEKO SMAKOWE 0,5 L POLMLEK;0,021390374;8,00;0,00;0;
 ;1;9941;MLEKO SMAKOWE 0,5 L POLMLEK;0,013368984;5,00;0,00;0;
 ;1;9938;MLEKO SMAKOWE 0,5 L POLMLEK;0,029411765;11,00;0,00;0;
 ;1;3099;MUSZTARDA SAREPSKA 0,9L PEGAZ;0,010695187;4,00;0,00;0;
 ;1;748;MUSZTARDA STOLOWA 0,9L PEGAZ;0,016042781;6,00;0,00;0;
 ;1;745;MUSZTARDA STOLOWA 200G PEGAZ;1,219251337;456,00;0,00;0;
 ;1;11117;NALESNIKI Z SEREM 400 G;0,021390374;8,00;0,00;0;
 ;1;3480;NAP AQA 1,5 L GAZ ZURAWINA;0,323529412;121,00;0,00;0;
 ;1;18543;NAP TYMBARK 1 L JAB/RABARBER;0,048128342;18,00;0,00;0;
 ;1;8740;O CIASTKA OREO 44G;0,085561497;32,00;0,00;0;
 ;1;8741;O CIASTKA OREO 96 G;0,010695187;4,00;0,00;0;
 ;1;542;O CIASTKA OREO110 G;0,042780749;16,00;0,00;0;
 ;1;8743;O CIASTKA PAPITA 0,71 G ROZNE;0,192513369;72,00;0,00;0;
 ;1;8744;O CIASTKA PIEGUSKI 135 G ROZNE;0,184491979;69,00;0,00;0;
 ;1;6373;O CUKIERKI KROWKA 1 KG;0,005347594;2,00;0,00;0;
 ;1;8745;O DROPS WINTHERS 50 G;0,064171123;24,00;0,00;0;
 ;1;401;O DROZDZE PIEK.100G;0,026737968;10,00;0,00;0;
 ;1;8211;O JOGOBELA 400 G;0,032085561;12,00;0,00;0;
 ;1;6402;O JOGURT GRATKA 115 G;0,042780749;16,00;0,00;0;
 ;1;8748;O KAWA INKA 150 G;0,021390374;8,00;0,00;0;
 ;1;8746;O KAWA NESCAFE 100G;0,032085561;12,00;0,00;0;
 ;1;478;O KAWA TCHIBO FAMIL 250 G;0,032085561;12,00;0,00;0;
 ;1;8749;O KINDER BLENO MINI;0,048128342;18,00;0,00;0;
 ;1;8753;O KRAKERSY SUPER 180G;0,029411765;11,00;0,00;0;
 ;1;8750;O KRARERSY TALARKI 155G;0,026737968;10,00;0,00;0;
 ;1;7317;O MASLANKA MRAGOWSKA 1 L;0,016042781;6,00;0,00;0;
 ;1;8755;O ORZESZKI NIC NAC 40 G;0,032085561;12,00;0,00;0;
 ;1;8754;O ORZESZKI NIC NIC 125 G;0,010695187;4,00;0,00;0;
 ;1;6412;O PALUSZKI LAJKONIK CEBUL 150 G;0,085561497;32,00;0,00;0;
 ;1;8756;O PALUSZKI LAJKONIK JUNIOR 250G;0,064171123;24,00;0,00;0;
 ;1;562;O PALUSZKI LAJKONIK SOLONE 300 G;0,056149733;21,00;0,00;0;
 ;1;8760;O POPCORN 250 G;0,037433155;14,00;0,00;0;
 ;1;8762;O ROGAL 7 DAYS 110G;0,048128342;18,00;0,00;0;
 ;1;7322;O ROGAL 7 DAYS ROZNE 60G;0,053475936;20,00;0,00;0;
 ;1;8768;O SER KANAPKOWY 130 G;0,016042781;6,00;0,00;0;
 ;1;8766;O SER MASCARPONE 250G;0,005347594;2,00;0,00;0;
 ;1;8767;O SER MOZZARELA 125 G;0,005347594;2,00;0,00;0;
 ;1;432;O SEREK ALMETTE RÓZNE 150 G;0,058823529;22,00;0,00;0;
 ;1;8759;O SEREK KOLUS 150 G;0,032085561;12,00;0,00;0;
 ;1;388;O SEREK WIEJSKI 200G;0,064171123;24,00;0,00;0;
 ;1;8769;O SLONECZNIK PRAZONY 80 G;0,080213904;30,00;0,00;0;
 ;1;389;O SMIET CREMONA D/KAWY 80 G;0,064171123;24,00;0,00;0;
 ;1;8776;O WAFLE FAMIL.GOFROWE 150G /160 G;0,026737968;10,00;0,00;0;
 ;1;8778;O WAFLE FAMILIJNE 180 G;0,064171123;24,00;0,00;0;
 ;1;7682;O WAFLE GRZESKI W CZEK 48 G G ROZNE;0,342245989;128,00;0,00;0;
 ;1;8770;O WAFLE LUSETTE 50 G;0,192513369;72,00;0,00;0;
 ;1;7681;O WAFLE PRINCESA 33 G ROZNE;0,160427807;60,00;0,00;0;
 ;1;8774;O WAFLE ZEBRA 37 G;0,240641711;90,00;0,00;0;
 ;1;1639;OCET 0,5L 10% PEGAZ;1,756684492;657,00;0,00;0;
 ;1;19586;OCET KULINARNY 0,480 ML L PLASTIK;0,548128342;205,00;0,00;0;
 ;1;8213;OCET KULINARNY 0,5L;0,040106952;15,00;0,00;0;
 ;1;13683;OGORKI KONSERW DAWTONA 900G;0,032085561;12,00;0,00;0;
 ;1;971;OGORKI MALOSOLNE  LUZ;0,153481283;57,40;0,00;0;
 ;1;16102;OLEJ KUJAWSKI 0,25 CZOS+BAZYLIA;0,002673797;1,00;0,00;0;
 ;1;9214;OLIWKI CZARNE DRYLOWANE 70 G;0,005347594;2,00;0,00;0;
 ;1;18813;OLIWKI ZIELONE 200 G;0,002673797;1,00;0,00;0;
 ;1;4669;ORZECHY LASKOWE 100 G KRESTO;0,005347594;2,00;0,00;0;
 ;1;4670;ORZECHY WLOSKIE 100 G KRESTO;0,00802139;3,00;0,00;0;
 ;1;1194;OTREBY PSZENNE 125 STOISLAW;0,016042781;6,00;0,00;0;
 ;1;7572;PALUSZKI BESKIDZKIE SOLONE 300G;0,032085561;12,00;0,00;0;
 ;1;3937;PALUSZKI LAJKONIK 200G;0,058823529;22,00;0,00;0;
 ;1;7638;PAPIER TOALETOWY 8 2W MEA;0,288770053;108,00;0,00;0;
 ;1;6469;PASTA Z SUSZONYCH POMID.250G OLE;0,005347594;2,00;0,00;0;
 ;1;17078;PASZTECIKI  Z KAP.I GRZYBAMI GRZESKOWIAK;0,002673797;1,00;0,00;0;
 ;1;15400;PASZTET DROBIOWY  DROP 160;0,187165775;70,00;0,00;0;
 ;1;16818;PESTKI DYNI 100G FRESCO;0,032085561;12,00;0,00;0;
 ;1;8898;PIECZARKI MAR. URBANEK 290 G;0,024064171;9,00;0,00;0;
 ;1;7838;PIECZYWO SONKO LEKKIE ZYTNIE 170GR KARTO;0,016042781;6,00;0,00;0;
 ;1;12919;PIECZYWO WASA LEKKA  ZYTNIE;0,021390374;8,00;0,00;0;
 ;1;5077;PIECZYWO WASA ZYTNIE 210 G;0,010695187;4,00;0,00;0;
 ;1;11114;PIEROGI Z SEREM 400 G GRZESKOWIAK;0,29144385;109,00;0,00;0;
 ;1;16867;PIEROGI ZE SZPINAKIEM;0,147058824;55,00;0,00;0;
 ;1;5974;PIWO BOJAN GRUSZKOWE 0,5 L B/ZWR;0,122994652;46,00;0,00;0;
 ;1;5973;PIWO BOJAN TRADYCYJNE 0,5 B/ZWR;0,106951872;40,00;0,00;0;
 ;1;17559;PIZZA Z SZYNKA+PIECZARKI 425 G;0,026737968;10,00;0,00;0;
 ;1;662;PLATKI OWSIAN GORSKIE 500G;0,278074866;104,00;0,00;0;
 ;1;6022;POLEWA BIALA 100 G DELECTA;0,00802139;3,00;0,00;0;
 ;1;6024;POLEWA MLECZNA CZEK 100 G DELECTA;0,00802139;3,00;0,00;0;
 ;1;6471;POMIDORY  SUSZONE OLE 280 G;0,010695187;4,00;0,00;0;
 ;1;81;POMIDORY CA?E 400 G SLONECZ.OGROD;0,155080214;58,00;0,00;0;
 ;1;4373;POPCORN  BAKALLAND 90G;0,024064171;9,00;0,00;0;
 ;1;13351;POPCORN 250G ZIARNO;0,010695187;4,00;0,00;0;
 ;1;10072;POSYPKA KOLOR;0,00802139;3,00;0,00;0;
 ;1;11960;POWIDLA STOVIT 240 G;0,024064171;9,00;0,00;0;
 ;1;10057;PRAZYNKA ZIEMNIACZANNA 60 G;0,053475936;20,00;0,00;0;
 ;1;10056;PRAZYNKI  GYROS 130 G;0,026737968;10,00;0,00;0;
 ;1;4009;PRYMAT PRZYPRAWA DO PIERNIKOW 20 G;0,085561497;32,00;0,00;0;
 ;1;16826;PRZYPRAWA DO MIESA MIELONEGO CYKORIA;0,024064171;9,00;0,00;0;
 ;1;425;PUDL FASOLA BIALA PUSZKA;0,034759358;13,00;0,00;0;
 ;1;615;PUDL FASOLA CZERWONA 400G;0,032085561;12,00;0,00;0;
 ;1;19469;PUDL FLAKI WIEPRZ.W ROSOLE 500G;0,010695187;4,00;0,00;0;
 ;1;12243;PUDL GOLABKI W POMID 500 G;0,040106952;15,00;0,00;0;
